spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_matrix_fraction
49,487.58088764364095,0.1139225181598063,0.11138257989466843,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,488.0084826535664,0.11320528211284514,0.11147276180782892,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,488.4360669367366,0.11352253756260434,0.11156322175708108,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,488.8636404931517,0.11275612933791307,0.11165449667039237,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,489.29120332281155,0.11179029034912424,0.11174566087320126,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,489.71875542571627,0.11185055458260362,0.11183681178796136,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,490.1462968018658,0.11249418334108888,0.11192785871783498,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,490.5738274512601,0.11244794076816289,0.11201732849870287,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,491.0013473738993,0.11332259549010584,0.11210551964801765,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,491.42885656978325,0.11454148972799265,0.1121930417131063,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,491.85635503891206,0.11447773094885522,0.11227803774449518,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,492.2838427812856,0.11489698890649762,0.11236291929757439,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,492.71131979690404,0.11631301223756596,0.11244721443637216,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,493.13878608576726,0.11737089201877934,0.1125312903346724,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
