spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_inc_2_material,layer_2_inc_2_shape,layer_2_inc_2_fraction,layer_2_matrix_fraction
25,543.5044956234849,0.22168607566724244,0.21917398803537103,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,543.9306854284813,0.22270640933473426,0.22008553754848473,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,544.3568645067226,0.2234769687964339,0.22102593574321786,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,544.7830328582086,0.22449091307203853,0.22197142305703782,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,545.2091904829393,0.22519204576409696,0.22293211850523825,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,545.635337380915,0.22541813261163735,0.22390476141857957,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,546.0614735521355,0.22558527528120123,0.22488435949209343,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,546.4875989966008,0.22661824396496472,0.22587719280327165,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,546.9137137143109,0.2273021258548481,0.2268747336433037,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,547.3398177052658,0.2275229357798165,0.22788009099646125,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,547.7659109694655,0.22840801763039142,0.22889086966455446,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,548.1919935069101,0.22983050847457626,0.22990457790049404,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,548.6180653175994,0.2310208744417904,0.2309211712184008,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,549.0441264015336,0.23200702769739562,0.2319414638307082,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,549.4701767587126,0.23309152647013426,0.23295623106094054,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,549.8962163891365,0.23455074832711853,0.23397615550750736,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,550.3222452928051,0.2348990565080653,0.23498631478389545,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,550.7482634697185,0.23511350480696633,0.23599653714091398,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,551.1742709198768,0.2365867093995693,0.237015113410089,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,551.6002676432798,0.23819230386795265,0.23804432693948183,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,552.0262536399277,0.23970355731225296,0.23907928994703953,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
